y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0,1,1,10,-0.0058459017016326,0,-0.394289953710349,-0.178713359982745,0.711154041950682,0,0,0.543856718995419,-0.840629833366534,0.713412960354848,-0.247065301556391
0,0,0,6,1.49594089000076,0,-0.0593133967111857,-0.314545168997223,-1.18690617060707,0,0,0.0392881521085583,0.251450249137771,2.08551124783302,0.0897084132770341
0,0,1,7,-0.332582252395738,0,1.10002537198388,0.344880752839861,0.866514668668013,0,0,0.278805258874827,0.116499915470862,0.59662916442108,0.741611866501022
1,1,0,8,-0.609886158956587,0,0.763175748457544,1.88204699731471,-0.0625144273375034,0,1,0.905724107900465,-2.22427043793208,0.176156734789712,0.723648018320644
0,0,1,6,1.02978043473746,0,-0.164523596253587,-0.458511010722298,0.721061628231005,1,1,0.152127057241302,0.0994413809437424,-0.214909304924871,0.396124289831145
0,0,1,8,0.365125743294603,0,-0.253361680136508,-0.111992504306367,-0.619283989987401,0,1,-1.76526741023455,-0.75515703250066,0.917701245061571,1.34764886570938
0,1,1,5,1.90922255754462,0,0.696963375404737,-0.27545082725035,2.32577814217424,0,1,-1.85878086461106,-1.78271183748728,0.68839081241819,-0.544163149406152
0,0,0,9,-0.67816951945638,0,0.556663198673657,-0.470370475643912,-0.563849021557081,0,1,-0.649685362168522,-1.00135890346664,1.03564261982117,-1.27612762296278
0,0,1,8,2.43770944049689,1,-0.68875569454952,-0.338956367621128,-0.595581890717809,0,0,0.280005581444883,-0.252794787720856,0.584211968696235,0.321507282250881
0,0,1,10,-0.580702206664979,0,-0.70749515696212,-0.509077353102432,-0.417537011711333,0,0,0.0066733231057965,-0.166467526398616,-3.23226959413074,-0.66812782604059
0,0,1,8,0.397424085099907,1,0.36458196213683,-0.2696268447153,-1.0717252620535,0,0,-0.738449445649513,0.639062050918094,0.0192507850842598,-0.513546440171604
1,0,0,6,0.384552098698094,0,0.768532924515416,0.518183336244759,0.428562753878148,0,0,1.09475135635219,0.526765163482555,-0.374220489789481,0.711482980415274
0,1,1,8,-0.939162841644253,0,-0.112346212150228,0.304211861875402,0.0152700850809361,0,1,0.244813421969557,-0.466217162002812,-0.971380648363083,0.25595780916768
0,0,1,10,0.982973865506381,0,0.881107726454215,-0.50220995164307,0.518092176932796,0,0,1.07063559315594,-2.17156939016171,1.41890267775463,-0.287697108273009
0,1,0,8,-0.311087591194382,0,0.398105880367068,0.486264409983004,-0.728955286495398,0,0,0.34752146718089,-0.0533760806017043,2.22808428723573,-1.39337995281065
0,1,0,9,-0.467058638453912,0,-0.612026393250771,-1.2351651359299,-0.0343516471614332,1,0,-0.353420565552559,-0.586021059597735,2.63146667684042,0.278846201059046
0,0,0,8,-0.141189106821635,0,0.341119691424425,0.140450028043654,-0.315953847657839,0,1,-0.0961358017046768,-1.35994603212297,0.281987925461259,1.14572558040268
0,0,1,4,-1.2268632602126,0,-1.12936309608079,1.18087669178606,-1.27116299083189,0,0,0.214436362250605,2.18335217917885,0.803342806250762,-0.155522064817288
0,1,1,5,-1.40305070909056,0,1.43302370170104,0.971057829899431,-0.280576586526639,0,0,0.270515245893769,1.19060804831269,0.676126094395477,-0.98791035776238
1,0,1,5,0.863364918111755,1,1.98039989850586,-0.348084544163156,0.543912603250694,1,0,-2.35266443437315,0.751543468683376,0.486420577029701,1.74711419660509
0,0,1,9,0.852573770877595,0,-0.367221476466509,0.442748117941946,0.557170400934602,1,1,1.51319542791,-1.66726156075309,-1.18354702781822,-0.218033384730525
1,0,0,8,1.10572639426282,0,-1.04413462631653,1.21129133649286,0.116966245546775,0,0,1.29959341916577,0.278988812402791,0.0679199853222408,0.632092974246439
0,0,1,7,0.622062710493029,1,0.569719627442413,0.0295458677502026,0.407594101195758,0,1,-1.38247610804003,0.153626310871916,0.229037391273656,-0.735539534675297
1,0,0,9,-0.0979781292896106,0,-0.135054603880824,-0.272507883635247,0.498487141287051,0,0,0.613118477301734,-1.0585051291208,-1.25534667263509,0.360726683250669
0,0,0,10,0.226923705294658,0,2.40161776050478,0.422431601507466,0.748060003080144,0,1,-0.827941097457635,0.90629498712706,1.14192843554146,-1.03707746365735
0,0,0,6,0.236242382850125,0,-0.0392400027331692,0.830715698604147,-0.142855218143605,0,1,0.264103245642667,0.299983262734295,0.837654729640015,1.84155102751267
0,0,1,10,-1.03247221135363,0,0.689739362450777,0.943907937095358,1.11095066538406,0,0,-0.576322075470269,-1.06753724270678,-1.29641550761242,-0.0388252337735619
0,1,0,9,0.923256329434228,0,0.0280021587806661,-0.176153219657237,-1.39323695722414,0,0,0.694846081660945,-0.911951629844245,0.675976775089676,-0.312874192979499
0,0,0,6,-0.884237297359526,1,-0.743273208882405,-1.70481907009398,0.374225536827771,0,0,0.0502833899131144,1.25326692849121,-0.723703182266153,-0.282495586882155
0,0,1,9,-0.587627884494394,0,0.188792299514343,0.693907925572417,-0.751490613850095,0,0,-0.584949972991074,-1.06265266143325,1.12441192523437,0.557788010871343
0,1,0,8,0.104024421657221,1,-1.80495862889104,1.03400799349599,1.03168800225914,0,0,-1.07277963006347,-1.49900202683415,-0.374952944161744,-1.33789330714834
0,1,1,6,0.918793839073312,0,1.46555486156289,-0.326148785938102,0.65364308847239,0,0,0.495704591774005,-0.812514552662933,0.0302426656898382,0.682852967483475
0,1,0,7,0.657165921794796,0,0.153253338211898,-2.06018474020843,1.53828255877793,0,1,0.257590518595682,0.598461937345179,1.36538264760716,0.462446594739498
1,0,0,10,-1.02705807144181,1,2.17261167036215,0.199092130826147,-0.246463525590369,1,0,1.13312143623903,-0.377534082259807,-0.784918811273365,-1.06435217156173
0,1,1,6,-0.513936687230671,0,0.475509528899663,1.81520435356258,1.72399393203906,1,0,0.819582216265068,-0.569234871822136,-0.916895484653859,1.14479687309234
0,0,1,7,-1.01395492300449,0,-0.709946430921815,-0.965042779104862,-0.105621703702125,1,0,-0.541653556929735,0.807536658081212,-0.268069147458005,-1.82174263113567
0,0,1,9,-1.8125364873084,0,0.610726353489055,0.244727057237693,-2.36086427496843,1,1,-0.805333122952753,-1.58550067854973,-0.543491344667577,1.42297181636757
0,1,0,6,-0.23290835036598,1,-0.934097631644252,0.74021909670309,-1.59477810473071,0,0,0.411726862673489,-0.949360045605127,0.541361236814445,-0.745139797706862
0,0,1,6,0.312574255794714,0,-1.2536334002391,-1.20530728202988,0.0220745681266582,1,1,-0.444000883246985,1.19455061673972,0.423185131236955,2.9286904036643
0,0,0,5,1.4053233286679,0,0.291446235517463,-0.252465006116902,-0.95802369470236,0,0,-0.225801792611144,-0.777231161355248,0.0209024690501295,0.584353004207432
0,1,1,9,-0.164047695624242,0,-0.443291873218433,-0.86920548012451,1.62369073503027,0,0,-0.744665457680029,0.466351766083678,0.0681924425104199,0.209499069673895
0,0,1,10,1.83501125614018,0,0.0011053516316241,-0.517291246461441,-0.0207937243119353,1,0,0.0213949983250308,0.37717078270855,2.01290043357255,-0.387232543905489
0,1,0,6,-0.440312942915635,0,0.0743413241516641,0.344938846883738,-1.7417791552854,0,1,-0.54752494939789,-0.626484011671331,0.508040500129525,-0.105732006290673
1,1,1,4,0.0266494690654015,0,-0.589520946188072,0.799816004653194,1.35460303050596,0,0,0.59426034411259,-1.00771635787841,0.898567945050621,0.180860747509772
0,0,0,7,1.11788063421385,0,-0.568668732818502,-1.17517482419214,0.451024791760578,1,0,-0.780983151942553,-0.213245044032247,0.446914972757096,0.954035276295584
0,0,0,9,-0.0397795031280615,0,-0.135178615123832,1.79091219383442,1.85690034477224,0,0,0.470851982888704,-0.80897445756529,2.70053908346529,0.301353091577597
0,0,0,5,-1.08938922753669,0,1.1780869965732,-1.41796715876538,1.1345308030385,0,0,1.39321033766813,-0.863752533409666,0.459283106297793,-0.954262519373429
0,0,1,8,0.798474520202747,1,-1.52356680042976,-1.13831170226129,0.336399336256362,0,0,0.268052580401135,-0.301498509704767,-1.07060314489051,0.0604579084499529
0,1,0,9,0.138803181459488,1,0.593946187628422,0.0523601247788188,-0.115730231255725,0,1,-0.58516436661957,-0.448722217632654,-1.55051565503008,0.0079933030466325
0,1,0,5,-1.62056411320201,0,0.332950371213518,0.176731954973315,-1.14611280136801,0,0,0.192660826284541,-1.62771331329554,0.595645542524018,0.297115041742295
1,1,1,6,-1.41428889549462,0,1.06309983727636,-1.09257170548379,-0.485728487629239,0,0,-0.434943433882599,0.229686546702157,-0.209248237352816,-0.717287626933047
1,0,0,4,-2.67445621147205,0,-0.304183923634301,-0.312059963366183,-0.287279137980493,0,0,-1.68792746459547,-0.288810245360321,-0.425237726822523,0.255736229155202
0,1,0,9,0.823327448439043,0,0.370018809916288,-1.23687157179092,-0.52016560428664,0,0,0.675364686489274,-0.737322899358182,0.0381689340999377,-0.552398949208946
0,1,1,7,0.495878695232149,0,0.267098790772231,-0.0339435451535781,0.806964605772583,0,1,-0.286486748890065,1.13260997025574,-0.381102635484184,-0.897372847261272
1,1,1,8,-2.02472671306378,1,-0.54252003099165,0.822358096979374,-0.581031925908288,0,1,-0.309002534698509,0.118670398006865,-0.283583082383602,1.23218920871244
0,0,1,7,-0.437014864185297,0,1.20786780598317,0.825130333988088,2.33699471665727,0,1,-0.544382641548765,-0.803010706013915,-1.33742054808216,0.0954151529276854
0,0,1,6,0.96383676709396,0,1.16040261569495,0.384873040340282,0.298471169140646,0,0,-0.645624508467658,-1.01092689628034,-1.34043478101611,-1.58784663353328
0,0,1,8,1.46022074782367,0,0.700213649514998,-0.229498298652094,-1.22367086560091,0,0,-0.207636065269642,-2.82796855818685,-0.630359501194375,-0.309141388553509
0,0,1,8,-1.04043266269232,0,1.58683345454085,0.213270020436635,-1.08339463247351,1,0,2.16008065008229,-0.145196165361229,0.905895977118833,0.704343504682829
0,0,1,7,-0.664392069587381,0,0.558486425565304,-0.396792527481228,-0.177531641694296,0,0,0.923589683510119,0.170171825453332,0.433454463727648,-0.133403493271861
0,0,1,4,-0.892730635574313,0,-1.27659220845804,-0.638174626247881,-0.839905584946555,0,1,-0.64551302494108,-0.878618889389896,-0.640559439569264,-1.40264548292556
0,0,1,5,0.665070961460853,1,-0.573265414236886,-0.929400235480345,1.51250082610453,0,0,-0.887120959952243,-0.954328620283577,-1.64735741894931,0.234879448007977
0,1,0,8,0.260186973537532,0,-1.22461261489836,-0.494991751853203,-0.201254713099147,0,0,-0.846280271567492,-0.418558078709835,-0.161324683273792,0.755960563262134
0,0,0,6,0.472688195749895,0,-0.473400636439312,0.0419055059871521,0.829968668201508,0,0,1.28216196959621,0.0807744357176998,2.35161877091882,-0.0598106742472943
1,0,1,8,-0.758777108714198,0,-0.620366677224124,-0.195967918555757,-0.887076131837113,0,0,0.721452186904662,1.33539512317873,-1.99647649662513,0.824512630074835
0,1,1,6,0.0465399763504896,0,0.0421158731442352,1.35962960956152,-1.18799474796027,1,0,-0.217136036126662,2.08603648822561,-0.188747177439044,0.313955823903631
0,1,1,9,1.35619802295836,0,-0.910921648552446,0.527395091018826,0.293766166612902,0,0,-1.13390718493348,0.351215951196473,-0.014022543227201,-1.17094026142062
0,1,1,4,-1.34895664420637,0,0.158028772404075,-2.01221209245907,-0.579394416568987,0,0,0.783363487038984,0.248357269133265,-0.285831377917766,0.0942199641775389
0,0,0,9,-2.05725532364108,1,-0.654584643918818,0.42356290101771,-0.185700417587131,0,0,-0.837864014282902,0.644191761472286,-0.0292824127821086,-0.174036881777328
0,1,0,5,0.289284731429388,0,1.76728726937265,0.858025336156962,-0.897944694646063,0,0,-0.72660159276458,-0.166342821717095,-0.157526232334873,-0.415157957177943
0,0,0,7,1.14817755849074,1,0.716707476017206,-0.088283727805788,-0.306329449949258,0,0,-0.892037279179776,-0.734584894729705,1.61970897286179,0.27855836891
1,0,0,7,-1.24319020404884,0,0.910174229495227,-0.0004811029172186,0.280498438103413,0,0,-0.758703714102976,0.0110093549320657,-0.7173413088732,0.458272130448435
0,1,1,7,-0.14830038592824,0,0.384185357826345,-0.507825761303686,0.776165383543468,1,0,0.460932157330332,1.41104268133735,-0.857393042752441,-0.413806397802156
0,0,1,8,0.843415196484471,0,1.68217608051942,-0.654443138916159,-0.244848924703083,1,1,1.32902643625031,-0.759344282453229,-2.31947380682065,-0.318615082006315
0,0,1,8,1.12289520274915,0,-0.635736453948977,0.252603072119457,-0.391503957900172,1,0,-0.575930464702824,0.0125760867444231,-1.41434939134986,1.227286470921
0,0,0,8,-2.37265051340077,0,-0.461644730360566,1.9978076503726,-2.19302648632945,0,0,0.851487669185973,-1.29237925976481,0.87226231418172,0.468864281593302
0,0,0,5,-0.433766694119204,0,1.43228223854166,0.728108793470055,0.337184025797449,0,0,0.587180008496965,1.12869253649363,0.0908718170371773,-0.0597241053743895
0,1,1,10,0.385701347346755,1,-0.650696353310367,1.39963610019928,-2.75721526064073,0,0,-1.01118630095457,0.812730058848161,0.80773712062467,-1.13839216938893
1,0,1,10,0.269990344786917,0,-0.207380743601965,-0.385465442617493,-0.438991352505608,0,0,0.275439891745011,0.954571880191803,1.27671806502319,-1.98586479251157
1,0,1,7,0.142114214242622,0,-0.392807929441984,0.695624249653889,-1.09021428577314,0,0,-1.70988775538238,-1.18622150878638,-0.939514597882632,-1.86770188723674
1,1,0,7,-0.147204873616796,0,-0.319992868548507,0.315919410142068,-0.204330835235863,0,1,2.20665253448959,2.66120661638171,0.301214269887282,-0.744379282080877
1,0,1,5,1.21154498971932,0,-0.279113302976559,0.639121380791824,0.619553726052777,0,1,0.122866723853865,2.49382466179602,1.33021393131339,0.318490600993034
0,0,0,8,1.01781110199459,0,0.494188331267827,-2.14632243001357,0.598046042908607,0,0,-0.0557105888752346,-1.19719973413191,1.65687777337098,-0.746074006785894
0,1,0,5,-0.18996038201993,0,-0.177330482269606,0.0699994577966921,1.07141884984571,1,0,1.42827106731889,-1.41942358446553,-0.362989707888653,-0.871894580979844
0,0,0,6,0.0033300072915114,1,-0.505957462114257,-0.0161055228848751,-1.63124595314608,0,1,0.925601307610587,-1.61313441513387,0.544816834904322,-0.360902748667939
0,1,1,5,0.421236945620617,0,1.34303882517041,1.00624657287365,-0.875642037950552,1,0,-0.273203873286173,-1.71558232741217,-0.657823456389356,-0.495280184853456
1,1,0,7,0.290478430905926,0,-0.214579408546869,-0.347905354968387,0.14303734624282,0,0,-0.113703377144485,0.23082367690937,0.888762333522916,0.919383800320287
0,1,0,7,-0.831978688145211,0,-0.179556530043387,-0.121246037684639,-0.966916929873493,0,0,0.384546508195428,0.988453330910662,0.480737687853006,2.23423808628327
0,0,1,9,0.807014409173482,0,-0.100190741213562,-0.0101171355382413,0.0856511008180121,1,0,0.987099885020465,0.519153414076547,0.178348049074828,0.12246921193094
0,0,1,4,-0.828961520515464,0,0.712666307051405,0.6370134059498,0.253208882344265,0,0,0.143538405962561,0.966037220869975,0.733280170245155,1.76297456442472
0,1,1,7,0.0063727295247174,0,-0.0735644041263263,0.494513220436487,0.510253147691757,0,0,0.138826019178034,1.22440361238538,-0.878142866194024,-0.229261519370705
0,1,1,5,1.41070087479235,0,-0.0376341714670479,1.47755236056196,2.95940485156539,0,1,0.90406231324619,-1.31337675008383,-2.56793796340164,-0.532189448291917
0,1,1,6,-1.34312376443419,0,-0.681660478755657,0.507342787348638,-0.751568221925244,0,1,1.24495013766977,0.169878347602931,0.246373288559349,1.06287359711287
0,0,1,9,0.320127104347545,0,-0.324270272246319,0.420107280874535,-0.46545236113274,0,0,-0.451221488718383,0.231482968274669,-1.13267995256518,-1.89827913035733
0,1,1,4,0.35075544547087,1,0.0601604404345152,0.424626488399326,1.35159732969151,0,0,-0.48946696744207,-1.38850088006192,-0.79494562863065,-0.54749258631869
0,1,0,5,-0.199401831013236,0,-0.588894486259664,0.0809013710710982,1.05300410319106,0,1,-1.44022620554345,0.683885401463932,-0.0067477650743824,-0.847072980104582
1,0,0,6,-1.48583168770806,1,0.531496192632572,-0.242360587468122,-2.26197143316675,0,0,0.998972187588822,0.290166264285655,-1.85026448098104,0.998653011685933
0,1,0,4,0.266925264511175,1,-1.51839408178679,-1.07663201106608,-0.809443384445974,0,0,1.03340095598742,1.5290308342137,0.400394494055834,-2.5745998765765
0,1,0,9,0.463427554411232,0,0.306557860789766,-1.11505571143095,0.628080542049159,1,0,1.16485065399822,-1.42754995142836,0.0386911661813889,0.92244822938309
0,0,1,7,-0.941389448509356,0,-1.53644982353759,-1.22229750900122,-1.20785756000728,0,1,0.799011704269857,-0.0144252278003689,-0.319040537403057,-0.258435762630882
0,1,1,7,-0.0177596403351389,0,-0.300976126836611,0.94739031709798,0.253191408884277,0,0,1.07531422591774,-0.910458602679,0.324055596900659,-0.626831933150116
0,0,1,8,-0.480632833950047,0,-0.528279904445006,1.37082521335061,-0.0607330175545749,0,0,1.21124509840355,0.423088313118425,-0.914654035784414,-0.0555213146710876
1,0,1,9,-0.973697017672801,0,-0.652094780680999,0.792461570162691,-1.01461265803264,0,0,-0.109948213912197,1.99948957072018,-2.46486247524455,1.10257857502879
0,0,0,7,0.573149375428084,0,-0.0568967778473925,-1.39236736082051,1.07948895524723,0,0,-0.849437094294173,0.605043863927882,-0.267366057052678,-0.891145843536623
0,1,1,8,1.33084832696366,0,-1.91435942568001,-0.280927222918213,-1.86446018327815,0,1,-0.412580601436273,-0.394389782899626,2.29624868900475,-0.701340071432999
0,0,0,7,0.496772934815674,0,1.17658331201856,0.942262494912757,-0.214510000063523,0,0,-1.70670895976965,0.87037597186811,0.162706862857194,0.0977302902542937
1,1,0,5,-0.974010934878202,0,-1.664972436212,0.172776194971334,-0.210813802824724,1,0,0.37688047475526,-1.309113832057,0.931766481279558,0.81632484207602
0,1,0,8,-0.288994676004177,0,-0.463530401472386,1.39490484127945,0.0982537497472833,1,0,0.0527652442373124,0.584524613512333,-0.93680542945547,0.322029447228695
0,0,1,4,-0.5983664453216,0,-1.11592010504285,0.752620480425755,1.65877194811739,1,1,-0.660606174090278,1.08518557278962,0.253167211700295,-1.31199511895501
0,0,0,4,0.240084426698543,1,-0.750819001193448,-0.427743787950636,-0.0441164693228331,0,1,0.137017287440628,-1.20743038827435,-1.53376259382957,0.852451773685678
0,0,1,8,1.07131484496016,1,2.08716654562835,-1.3028585404902,-0.882356555978178,0,0,-0.73527721296604,-1.34463811992527,0.81210858610193,0.983901443167027
1,1,1,5,-0.63299226766519,0,0.0173956196932517,1.42560404019418,0.161603493353797,0,0,1.08838094331525,1.16529519514436,-0.640998289039154,0.956732888597361
0,1,0,6,0.0383567587123663,1,-1.28630053043433,-0.566080291148061,0.397565277082431,0,0,1.16063284662497,1.46356090568983,0.560571005508877,0.983949623252306
0,1,1,7,0.052627214678024,0,-1.64060553441858,0.560714320466593,-0.934563497985087,1,1,0.715947655281043,-1.89048187434125,-0.374435663984931,-0.107214076667434
0,1,0,8,-0.273431926480665,1,0.450187101272656,0.347884238110112,2.21739175230239,0,1,1.14209845285644,1.16605284164448,-0.916823154366793,-1.104862116367
0,0,0,4,0.0710347154709039,1,-0.018559832714638,-0.574336961357095,0.464249438505527,0,0,-0.166410154418295,-0.622723831447344,0.185837411026873,0.0751398819948314
0,1,1,8,-0.524310894949406,0,-0.318068374543844,0.469050892158928,-0.320086117237451,0,1,-0.300879457408543,-0.46278540796605,-0.104944595087843,-1.5863370034597
0,1,1,5,-0.54891841047622,0,-0.929362147453702,0.336507825602736,0.785268722820411,0,1,-0.704318205310624,-0.677818530801153,1.00022887039939,0.0865530358446383
0,0,0,7,-1.41029227696019,0,-1.48746031014148,0.190322947611568,-1.95879649439452,0,0,-0.498430202604526,0.0782879383186204,1.33201546361843,-0.827816387875838
0,1,0,7,-0.876925285954757,0,-1.07519229661568,-0.467167107928286,-0.248511173604887,0,0,-0.373011407409413,-0.194630645589748,-1.72991827887654,2.2015628752492
1,1,0,5,-0.715357699280134,0,1.00002880371391,-0.0714743217986807,1.23361530928499,0,1,0.295239143055301,-0.130807775020402,-0.156951560015927,-0.100315482751554
0,0,1,5,-0.599311195536057,0,-0.621266694796823,0.600589310246493,0.487992069216131,0,1,0.604184798196111,0.782412117842712,-0.0191746766138944,-1.14728659391034
0,1,0,8,-0.274420356695376,0,-1.38442684738449,0.549714922730715,-0.0001662662101294,0,0,-0.439701716438308,1.82411887191075,-0.728114767898532,1.28507631230235
0,0,1,6,0.775104956891104,0,1.86929062242358,-0.145744438525818,1.70945803095344,0,0,-0.493658728970148,-1.10506586030415,-0.258910679478557,-1.72182153077413
0,1,0,5,-0.339499545723006,0,0.425100377372448,0.500218627320451,-0.046553530792256,0,0,-2.34384534195479,-0.472319516302689,-0.304825416458915,-0.0036588184917126
1,0,0,5,0.461312496229124,0,-0.238647100913033,-0.524072146873959,0.115612902927988,0,0,-0.778130015272969,2.6746483301277,-0.088308757766818,-1.46828420495059
0,1,1,4,1.81782438142671,0,1.05848304870902,0.399853529340995,-0.457221572313948,0,0,-0.200192845650928,-0.342597155595829,-2.33610551187392,0.606564808083054
0,0,1,7,-0.161574322423452,0,0.886422651374936,-0.732389461134636,1.12923650538934,0,0,1.3032188016426,0.104858587028354,0.497213514946164,-1.01544575818797
0,1,0,6,0.351919486347096,1,-0.619243048231147,-0.516056124758147,-0.0653754777672897,0,0,-2.31808825295204,0.639611841633419,1.10774356364847,0.624953169551801
0,1,0,9,-0.047515394980496,0,2.20610246454047,-0.539287704819105,-0.24062130346447,0,0,-1.31246929427489,-0.444500075860982,1.07069746444049,-0.164785061988594
0,1,0,8,0.350055237591121,0,-0.255027030141015,2.01689436899313,-0.754521701054747,0,0,0.92801012479835,0.365119161261556,-0.59148897512539,0.575229331259996
0,0,1,9,1.01641126094964,1,-1.42449465021281,-0.157468736546479,1.26987646834266,1,0,-0.864554361328777,-0.738997381648693,-0.714812853674616,1.17513846231344
